order_id,product_name,quantity
817,Producto 083,2
818,Producto 083,3
939,Producto 083,1
949,Producto 083,2
993,Producto 083,2
1023,Producto 083,3
1055,Producto 083,3
1139,Producto 083,1
1199,Producto 083,3
47,Producto 072,3
50,Producto 072,2
75,Producto 072,3
88,Producto 072,1
108,Producto 072,2
115,Producto 072,3
184,Producto 072,3
202,Producto 072,1
213,Producto 072,2
315,Producto 072,1
343,Producto 072,3
356,Producto 072,1
360,Producto 072,2
362,Producto 072,3
396,Producto 072,3
444,Producto 072,2
470,Producto 072,3
481,Producto 072,1
485,Producto 072,3
591,Producto 072,3
591,Producto 072,1
608,Producto 072,2
647,Producto 072,1
659,Producto 072,1
667,Producto 072,1
701,Producto 072,1
854,Producto 072,2
1059,Producto 072,2
1098,Producto 072,1
1099,Producto 072,2
47,Producto 097,2
92,Producto 097,3
98,Producto 097,2
190,Producto 097,2
205,Producto 097,3
223,Producto 097,2
284,Producto 097,2
328,Producto 097,3
385,Producto 097,2
404,Producto 097,3
503,Producto 097,2
565,Producto 097,3
593,Producto 097,2
614,Producto 097,3
648,Producto 097,2
681,Producto 097,3
681,Producto 097,3
687,Producto 097,1
696,Producto 097,3
700,Producto 097,2
759,Producto 097,1
786,Producto 097,3
798,Producto 097,1
800,Producto 097,2
804,Producto 097,1
811,Producto 097,3
832,Producto 097,2
834,Producto 097,3
854,Producto 097,1
870,Producto 097,2
932,Producto 097,3
953,Producto 097,1
1002,Producto 097,2
1100,Producto 097,2
1109,Producto 097,2
1120,Producto 097,3
1151,Producto 097,1
1180,Producto 097,1
1182,Producto 097,2
48,Producto 003,3
54,Producto 003,3
74,Producto 003,3
97,Producto 003,2
106,Producto 003,2
181,Producto 003,3
257,Producto 003,2
287,Producto 003,2
336,Producto 003,2
336,Producto 003,1
351,Producto 003,1
369,Producto 003,2
426,Producto 003,3
436,Producto 003,3
470,Producto 003,1
510,Producto 003,1
525,Producto 003,2
596,Producto 003,2
616,Producto 003,3
671,Producto 003,1
740,Producto 003,2
752,Producto 003,3
754,Producto 003,3
805,Producto 003,3
902,Producto 003,1
949,Producto 003,2
953,Producto 003,1
1148,Producto 003,1
1193,Producto 003,1
49,Producto 033,1
78,Producto 033,2
136,Producto 033,2
161,Producto 033,1
229,Producto 033,1
250,Producto 033,2
251,Producto 033,1
435,Producto 033,3
442,Producto 033,3
449,Producto 033,2
458,Producto 033,3
479,Producto 033,1
480,Producto 033,3
510,Producto 033,2
510,Producto 033,3
597,Producto 033,1
598,Producto 033,1
610,Producto 033,3
641,Producto 033,1
728,Producto 033,1
777,Producto 033,3
782,Producto 033,1
785,Producto 033,3
814,Producto 033,3
861,Producto 033,2
861,Producto 033,3
893,Producto 033,1
943,Producto 033,1
944,Producto 033,3
1154,Producto 033,2
1175,Producto 033,1
51,Producto 036,3
107,Producto 036,1
118,Producto 036,1
147,Producto 036,3
153,Producto 036,2
169,Producto 036,1
229,Producto 036,2
251,Producto 036,2
252,Producto 036,1
293,Producto 036,1
306,Producto 036,1
310,Producto 036,1
329,Producto 036,1
388,Producto 036,3
404,Producto 036,3
445,Producto 036,3
462,Producto 036,1
483,Producto 036,3
594,Producto 036,1
630,Producto 036,1
634,Producto 036,1
636,Producto 036,2
717,Producto 036,1
733,Producto 036,1
758,Producto 036,2
795,Producto 036,1
804,Producto 036,3
827,Producto 036,3
844,Producto 036,3
846,Producto 036,3
860,Producto 036,1
867,Producto 036,1
910,Producto 036,1
915,Producto 036,2
929,Producto 036,3
943,Producto 036,1
1027,Producto 036,2
1072,Producto 036,1
1086,Producto 036,2
1102,Producto 036,2
1109,Producto 036,2
1122,Producto 036,2
1142,Producto 036,1
1200,Producto 036,1
53,Producto 100,3
81,Producto 100,1
87,Producto 100,3
89,Producto 100,2
225,Producto 100,1
257,Producto 100,2
260,Producto 100,1
374,Producto 100,2
449,Producto 100,3
499,Producto 100,2
561,Producto 100,1
787,Producto 100,2
830,Producto 100,1
843,Producto 100,2
932,Producto 100,2
1004,Producto 100,1
1042,Producto 100,1
1096,Producto 100,2
1110,Producto 100,2
1151,Producto 100,1
1155,Producto 100,3
53,Producto 065,2
70,Producto 065,2
84,Producto 065,3
87,Producto 065,2
133,Producto 065,1
175,Producto 065,1
176,Producto 065,1
220,Producto 065,2
293,Producto 065,1
346,Producto 065,2
389,Producto 065,3
412,Producto 065,2
429,Producto 065,3
448,Producto 065,1
464,Producto 065,1
551,Producto 065,1
567,Producto 065,1
587,Producto 065,3
593,Producto 065,1
628,Producto 065,2
692,Producto 065,3
716,Producto 065,3
727,Producto 065,2
728,Producto 065,1
753,Producto 065,3
808,Producto 065,1
874,Producto 065,2
907,Producto 065,3
929,Producto 065,1
934,Producto 065,3
988,Producto 065,1
989,Producto 065,2
1008,Producto 065,3
1018,Producto 065,2
1051,Producto 065,3
1062,Producto 065,1
1145,Producto 065,3
1151,Producto 065,1
1178,Producto 065,3
1190,Producto 065,2
56,Producto 064,3
157,Producto 064,3
157,Producto 064,2
172,Producto 064,1
220,Producto 064,3
233,Producto 064,2
314,Producto 064,1
345,Producto 064,1
397,Producto 064,1
409,Producto 064,3
412,Producto 064,2
430,Producto 064,3
482,Producto 064,2
489,Producto 064,1
506,Producto 064,3
533,Producto 064,3
550,Producto 064,3
576,Producto 064,3
626,Producto 064,3
725,Producto 064,2
749,Producto 064,1
825,Producto 064,3
901,Producto 064,3
931,Producto 064,3
947,Producto 064,1
1011,Producto 064,1
1045,Producto 064,3
1050,Producto 064,3
1075,Producto 064,2
1087,Producto 064,2
1101,Producto 064,2
1110,Producto 064,3
1138,Producto 064,3
1164,Producto 064,3
60,Producto 076,2
145,Producto 076,3
202,Producto 076,3
241,Producto 076,1
279,Producto 076,1
283,Producto 076,1
298,Producto 076,3
359,Producto 076,2
392,Producto 076,1
404,Producto 076,2
423,Producto 076,1
432,Producto 076,2
453,Producto 076,1
512,Producto 076,3
576,Producto 076,3
652,Producto 076,1
653,Producto 076,1
678,Producto 076,1
700,Producto 076,3
704,Producto 076,1
716,Producto 076,1
764,Producto 076,3
784,Producto 076,1
824,Producto 076,1
839,Producto 076,2
846,Producto 076,3
860,Producto 076,2
869,Producto 076,2
871,Producto 076,1
924,Producto 076,3
1004,Producto 076,1
1104,Producto 076,2
1161,Producto 076,2
1196,Producto 076,2
60,Producto 007,2
83,Producto 007,2
84,Producto 007,3
130,Producto 007,1
132,Producto 007,3
149,Producto 007,1
186,Producto 007,1
228,Producto 007,3
235,Producto 007,3
235,Producto 007,1
295,Producto 007,3
324,Producto 007,1
370,Producto 007,2
431,Producto 007,2
471,Producto 007,2
486,Producto 007,1
540,Producto 007,1
569,Producto 007,3
602,Producto 007,1
737,Producto 007,3
760,Producto 007,3
763,Producto 007,3
834,Producto 007,3
873,Producto 007,3
885,Producto 007,2
912,Producto 007,2
914,Producto 007,2
917,Producto 007,3
993,Producto 007,2
1000,Producto 007,2
1110,Producto 007,2
1117,Producto 007,2
1136,Producto 007,2
1168,Producto 007,2
1186,Producto 007,3
60,Producto 029,3
74,Producto 029,1
84,Producto 029,1
108,Producto 029,1
192,Producto 029,1
244,Producto 029,3
302,Producto 029,1
308,Producto 029,2
311,Producto 029,3
350,Producto 029,2
375,Producto 029,1
398,Producto 029,3
536,Producto 029,3
622,Producto 029,3
664,Producto 029,1
669,Producto 029,2
747,Producto 029,1
814,Producto 029,3
816,Producto 029,3
846,Producto 029,1
884,Producto 029,1
943,Producto 029,3
961,Producto 029,1
963,Producto 029,3
964,Producto 029,1
1052,Producto 029,2
1055,Producto 029,3
1070,Producto 029,2
1115,Producto 029,1
1129,Producto 029,2
1140,Producto 029,1
1143,Producto 029,3
63,Producto 091,1
113,Producto 091,3
138,Producto 091,2
170,Producto 091,2
222,Producto 091,2
260,Producto 091,2
319,Producto 091,2
320,Producto 091,3
326,Producto 091,1
327,Producto 091,1
330,Producto 091,3
341,Producto 091,3
360,Producto 091,3
392,Producto 091,2
396,Producto 091,2
415,Producto 091,1
436,Producto 091,3
478,Producto 091,2
480,Producto 091,3
511,Producto 091,2
549,Producto 091,2
595,Producto 091,3
626,Producto 091,3
753,Producto 091,1
873,Producto 091,1
874,Producto 091,2
907,Producto 091,1
924,Producto 091,2
957,Producto 091,1
1062,Producto 091,1
1066,Producto 091,3
1128,Producto 091,2
1144,Producto 091,3
1154,Producto 091,2
65,Producto 013,3
103,Producto 013,2
191,Producto 013,2
240,Producto 013,2
279,Producto 013,2
286,Producto 013,3
314,Producto 013,2
390,Producto 013,3
391,Producto 013,1
411,Producto 013,1
463,Producto 013,1
479,Producto 013,3
539,Producto 013,2
550,Producto 013,1
648,Producto 013,3
693,Producto 013,1
722,Producto 013,2
750,Producto 013,3
789,Producto 013,1
807,Producto 013,3
838,Producto 013,2
867,Producto 013,2
869,Producto 013,3
870,Producto 013,1
892,Producto 013,2
924,Producto 013,1
1004,Producto 013,3
1011,Producto 013,1
1041,Producto 013,1
1048,Producto 013,1
1136,Producto 013,1
1145,Producto 013,1
1174,Producto 013,2
1177,Producto 013,1
1190,Producto 013,1
67,Producto 054,3
81,Producto 054,1
141,Producto 054,2
149,Producto 054,1
160,Producto 054,2
217,Producto 054,2
226,Producto 054,2
299,Producto 054,1
312,Producto 054,1
365,Producto 054,1
371,Producto 054,3
376,Producto 054,2
426,Producto 054,2
435,Producto 054,2
469,Producto 054,2
528,Producto 054,2
532,Producto 054,2
537,Producto 054,3
551,Producto 054,1
553,Producto 054,1
577,Producto 054,1
582,Producto 054,1
701,Producto 054,1
703,Producto 054,2
775,Producto 054,2
864,Producto 054,1
929,Producto 054,3
960,Producto 054,1
1033,Producto 054,3
1035,Producto 054,2
1056,Producto 054,3
1077,Producto 054,2
1100,Producto 054,3
1108,Producto 054,3
1198,Producto 054,2
69,Producto 046,3
121,Producto 046,1
190,Producto 046,2
210,Producto 046,1
316,Producto 046,2
370,Producto 046,1
371,Producto 046,1
389,Producto 046,1
405,Producto 046,2
464,Producto 046,2
540,Producto 046,2
569,Producto 046,1
620,Producto 046,2
621,Producto 046,2
654,Producto 046,2
688,Producto 046,1
691,Producto 046,1
746,Producto 046,2
874,Producto 046,2
891,Producto 046,1
892,Producto 046,1
896,Producto 046,3
896,Producto 046,3
972,Producto 046,2
1045,Producto 046,3
1092,Producto 046,2
1095,Producto 046,1
1123,Producto 046,3
1154,Producto 046,2
1157,Producto 046,2
1169,Producto 046,3
1173,Producto 046,1
72,Producto 093,2
79,Producto 093,2
128,Producto 093,2
155,Producto 093,3
168,Producto 093,3
298,Producto 093,2
304,Producto 093,1
448,Producto 093,1
489,Producto 093,1
530,Producto 093,3
563,Producto 093,3
567,Producto 093,2
612,Producto 093,3
635,Producto 093,1
700,Producto 093,2
761,Producto 093,1
766,Producto 093,1
802,Producto 093,1
891,Producto 093,1
902,Producto 093,3
934,Producto 093,3
985,Producto 093,2
1003,Producto 093,2
1071,Producto 093,2
1115,Producto 093,2
1200,Producto 093,2
72,Producto 028,2
173,Producto 028,3
204,Producto 028,1
255,Producto 028,3
283,Producto 028,1
310,Producto 028,3
316,Producto 028,1
356,Producto 028,3
393,Producto 028,3
437,Producto 028,3
452,Producto 028,2
475,Producto 028,2
491,Producto 028,3
495,Producto 028,1
513,Producto 028,1
575,Producto 028,2
611,Producto 028,3
746,Producto 028,1
747,Producto 028,2
828,Producto 028,2
859,Producto 028,1
888,Producto 028,1
918,Producto 028,2
996,Producto 028,3
1026,Producto 028,3
1029,Producto 028,2
1031,Producto 028,1
1031,Producto 028,1
1033,Producto 028,3
1041,Producto 028,3
1042,Producto 028,2
1083,Producto 028,2
1097,Producto 028,2
1125,Producto 028,1
73,Producto 001,3
74,Producto 001,2
146,Producto 001,1
205,Producto 001,1
209,Producto 001,3
291,Producto 001,3
320,Producto 001,3
363,Producto 001,1
391,Producto 001,3
466,Producto 001,2
491,Producto 001,3
514,Producto 001,2
609,Producto 001,2
616,Producto 001,3
617,Producto 001,1
637,Producto 001,2
717,Producto 001,1
739,Producto 001,1
762,Producto 001,1
802,Producto 001,2
852,Producto 001,3
855,Producto 001,1
890,Producto 001,3
891,Producto 001,2
893,Producto 001,1
933,Producto 001,1
940,Producto 001,3
976,Producto 001,1
1055,Producto 001,2
1057,Producto 001,2
1081,Producto 001,1
1106,Producto 001,2
1169,Producto 001,2
1169,Producto 001,1
1183,Producto 001,2
1189,Producto 001,1
74,Producto 018,2
109,Producto 018,1
122,Producto 018,3
123,Producto 018,1
166,Producto 018,2
217,Producto 018,1
217,Producto 018,3
283,Producto 018,2
327,Producto 018,2
347,Producto 018,3
358,Producto 018,3
374,Producto 018,3
379,Producto 018,2
396,Producto 018,2
407,Producto 018,1
415,Producto 018,2
468,Producto 018,2
477,Producto 018,2
616,Producto 018,3
702,Producto 018,3
704,Producto 018,1
731,Producto 018,2
733,Producto 018,2
756,Producto 018,2
773,Producto 018,3
791,Producto 018,1
856,Producto 018,3
938,Producto 018,2
942,Producto 018,2
953,Producto 018,3
978,Producto 018,1
980,Producto 018,1
984,Producto 018,3
1119,Producto 018,3
1170,Producto 018,2
1175,Producto 018,3
1187,Producto 018,1
1200,Producto 018,2
80,Producto 077,3
120,Producto 077,1
128,Producto 077,3
146,Producto 077,3
189,Producto 077,3
203,Producto 077,1
233,Producto 077,1
246,Producto 077,3
247,Producto 077,3
358,Producto 077,1
372,Producto 077,1
379,Producto 077,3
442,Producto 077,1
449,Producto 077,1
528,Producto 077,3
571,Producto 077,1
616,Producto 077,2
649,Producto 077,3
771,Producto 077,3
826,Producto 077,2
1029,Producto 077,2
1037,Producto 077,1
1042,Producto 077,2
1047,Producto 077,1
1081,Producto 077,3
1104,Producto 077,2
1149,Producto 077,2
1155,Producto 077,2
1184,Producto 077,1
87,Producto 052,2
127,Producto 052,1
196,Producto 052,3
199,Producto 052,3
203,Producto 052,1
211,Producto 052,2
236,Producto 052,2
260,Producto 052,3
273,Producto 052,1
281,Producto 052,2
403,Producto 052,1
405,Producto 052,2
432,Producto 052,1
497,Producto 052,2
558,Producto 052,3
596,Producto 052,3
683,Producto 052,3
697,Producto 052,2
717,Producto 052,3
801,Producto 052,2
840,Producto 052,1
848,Producto 052,3
871,Producto 052,2
882,Producto 052,1
952,Producto 052,1
991,Producto 052,3
992,Producto 052,2
1025,Producto 052,2
1061,Producto 052,2
1106,Producto 052,1
1109,Producto 052,1
1143,Producto 052,2
1183,Producto 052,3
89,Producto 095,3
159,Producto 095,1
201,Producto 095,3
231,Producto 095,1
268,Producto 095,1
275,Producto 095,1
281,Producto 095,3
297,Producto 095,1
311,Producto 095,1
336,Producto 095,3
357,Producto 095,2
408,Producto 095,1
420,Producto 095,3
450,Producto 095,2
465,Producto 095,2
485,Producto 095,2
501,Producto 095,2
510,Producto 095,3
524,Producto 095,3
528,Producto 095,3
563,Producto 095,1
569,Producto 095,1
590,Producto 095,2
628,Producto 095,3
665,Producto 095,2
702,Producto 095,1
753,Producto 095,1
818,Producto 095,3
820,Producto 095,3
821,Producto 095,1
836,Producto 095,3
873,Producto 095,2
888,Producto 095,3
903,Producto 095,1
921,Producto 095,2
931,Producto 095,2
957,Producto 095,2
1026,Producto 095,2
1055,Producto 095,2
1059,Producto 095,3
1082,Producto 095,2
1153,Producto 095,2
1186,Producto 095,3
103,Producto 066,3
196,Producto 066,1
207,Producto 066,2
218,Producto 066,2
298,Producto 066,1
323,Producto 066,3
352,Producto 066,2
372,Producto 066,1
405,Producto 066,2
435,Producto 066,2
502,Producto 066,1
505,Producto 066,2
509,Producto 066,1
509,Producto 066,2
530,Producto 066,3
545,Producto 066,3
564,Producto 066,3
603,Producto 066,3
611,Producto 066,2
654,Producto 066,2
679,Producto 066,3
681,Producto 066,2
744,Producto 066,1
753,Producto 066,3
857,Producto 066,1
881,Producto 066,3
885,Producto 066,2
889,Producto 066,1
932,Producto 066,1
934,Producto 066,2
1017,Producto 066,3
1087,Producto 066,2
1093,Producto 066,2
1128,Producto 066,2
1194,Producto 066,3
139,Producto 043,3
149,Producto 043,1
165,Producto 043,2
190,Producto 043,1
193,Producto 043,2
239,Producto 043,2
259,Producto 043,2
262,Producto 043,3
283,Producto 043,1
296,Producto 043,3
304,Producto 043,1
359,Producto 043,1
450,Producto 043,3
479,Producto 043,1
492,Producto 043,1
494,Producto 043,1
526,Producto 043,1
550,Producto 043,1
642,Producto 043,3
662,Producto 043,3
662,Producto 043,1
695,Producto 043,2
704,Producto 043,3
751,Producto 043,1
758,Producto 043,1
759,Producto 043,2
802,Producto 043,1
828,Producto 043,1
919,Producto 043,2
921,Producto 043,2
966,Producto 043,3
973,Producto 043,1
1003,Producto 043,2
1147,Producto 043,2
1161,Producto 043,2
