order_item_id,order_id,product_id,quantity,unit_price
2226,733,22,1,300.22
2227,733,78,1,469.92
2228,734,38,1,40.07
2229,734,69,3,449.97
2230,735,22,1,300.22
2231,735,86,1,309.68
2232,735,87,2,147.02
2233,735,20,2,498.68
2234,736,23,1,485.68
2235,736,92,1,230.43
2236,736,87,3,147.02
2237,737,57,3,271.13
2238,737,7,3,50.91
2239,738,83,3,333.38
2240,738,92,3,230.43
2241,738,14,2,269.4
2242,738,89,2,331.13
2243,738,57,1,271.13
2244,739,1,1,17.38
2245,739,99,2,227.78
2246,739,99,1,227.78
2247,739,32,2,68.55
2248,739,31,1,367.29
2249,740,3,2,19.75
2250,741,2,2,339.97
2251,742,88,3,235.17
2252,742,9,1,44.01
2253,743,86,1,309.68
2254,744,6,2,173.42
2255,744,66,1,60.38
2256,745,42,3,35.0
2257,745,81,1,131.09
2258,745,80,1,221.01
2259,746,51,2,33.16
2260,746,16,1,403.5
2261,746,28,1,271.99
2262,746,46,2,87.32
2263,746,23,1,485.68
2264,747,84,2,335.11
2265,747,2,2,339.97
2266,747,28,2,271.99
2267,747,29,1,246.86
2268,748,84,3,335.11
2269,748,48,1,146.2
2270,748,9,1,44.01
2271,749,39,3,363.06
2272,749,64,1,415.53
2273,749,92,3,230.43
2274,749,73,1,402.11
2275,750,13,3,336.74
2276,750,42,3,35.0
2277,750,90,2,51.23
2278,751,43,1,99.84
2279,751,82,3,185.29
2280,752,86,2,309.68
2281,752,9,2,44.01
2282,752,3,3,19.75
2283,753,58,2,440.24
2284,753,66,3,60.38
2285,753,95,1,29.86
2286,753,65,3,84.98
2287,753,91,1,404.25
2288,754,3,3,19.75
2289,754,98,1,416.13
2290,755,31,3,367.29
2291,755,55,1,200.91
2292,755,80,1,221.01
2293,756,18,2,75.72
2294,757,38,1,40.07
2295,757,20,2,498.68
2296,757,27,3,421.63
2297,757,5,1,405.67
2298,758,57,3,271.13
2299,758,43,1,99.84
2300,758,36,2,15.41
2301,758,83,1,333.38
2302,758,67,2,418.12
2303,759,97,1,475.27
2304,759,30,3,123.53
2305,759,43,2,99.84
2306,760,27,3,421.63
2307,760,7,3,50.91
2308,761,88,3,235.17
2309,761,93,1,249.72
2310,762,49,3,81.62
2311,762,42,1,35.0
2312,762,57,3,271.13
2313,762,1,1,17.38
2314,762,63,1,129.31
2315,763,7,3,50.91
2316,763,19,1,374.77
2317,764,12,1,229.44
2318,764,76,3,115.35
2319,765,31,3,367.29
2320,765,11,2,492.68
2321,766,40,1,404.71
2322,766,93,1,249.72
2323,766,32,2,68.55
2324,766,23,3,485.68
2325,767,39,2,363.06
2326,767,74,2,394.75
2327,768,35,2,450.31
2328,768,11,2,492.68
2329,769,49,1,81.62
2330,769,61,2,445.41
2331,769,55,3,200.91
2332,769,79,3,23.94
2333,770,98,1,416.13
2334,770,62,1,360.22
2335,770,98,2,416.13
2336,770,55,1,200.91
2337,771,77,3,483.61
2338,771,20,3,498.68
2339,771,94,1,390.32
2340,772,49,2,81.62
2341,772,40,2,404.71
2342,772,37,2,355.38
2343,773,78,2,469.92
2344,773,10,2,290.79
2345,773,18,3,75.72
2346,773,61,1,445.41
2347,773,20,1,498.68
2348,774,2,3,339.97
2349,775,63,2,129.31
2350,775,54,2,467.68
2351,775,96,2,401.7
2352,776,63,2,129.31
2353,776,83,3,333.38
2354,776,10,2,290.79
2355,776,5,1,405.67
2356,777,73,1,402.11
2357,777,25,2,60.22
2358,777,33,3,482.36
2359,777,45,3,30.04
2360,778,82,3,185.29
2361,778,48,3,146.2
2362,778,8,3,404.53
2363,778,50,2,375.25
2364,779,32,2,68.55
2365,779,5,2,405.67
2366,780,90,3,51.23
2367,781,34,3,357.91
2368,781,59,3,307.78
2369,782,33,1,482.36
2370,782,78,3,469.92
2371,783,2,1,339.97
2372,783,99,1,227.78
2373,784,51,3,33.16
2374,784,76,1,115.35
2375,784,67,1,418.12
2376,784,55,1,200.91
2377,785,33,3,482.36
2378,785,39,3,363.06
2379,785,69,3,449.97
2380,785,49,3,81.62
2381,786,94,2,390.32
2382,786,97,3,475.27
2383,786,12,1,229.44
2384,787,100,2,315.24
2385,787,19,2,374.77
2386,787,96,1,401.7
2387,787,96,2,401.7
2388,787,90,2,51.23
2389,788,22,2,300.22
2390,789,13,1,336.74
2391,790,68,2,157.59
2392,790,84,2,335.11
2393,790,94,2,390.32
2394,790,22,1,300.22
2395,791,24,3,342.45
2396,791,18,1,75.72
2397,791,63,1,129.31
2398,792,15,2,343.88
2399,792,73,1,402.11
2400,792,24,1,342.45
2401,792,8,3,404.53
2402,792,24,1,342.45
2403,793,53,2,291.56
2404,793,81,3,131.09
2405,793,14,3,269.4
2406,794,11,2,492.68
2407,794,11,2,492.68
2408,795,36,1,15.41
2409,796,4,3,359.43
2410,796,31,2,367.29
2411,796,63,3,129.31
2412,797,2,1,339.97
2413,798,97,1,475.27
2414,798,86,3,309.68
2415,798,6,1,173.42
2416,799,67,1,418.12
2417,799,49,3,81.62
2418,800,98,2,416.13
2419,800,63,2,129.31
2420,800,97,2,475.27
2421,800,78,2,469.92
2422,800,44,2,234.0
2423,801,41,1,214.67
2424,801,47,3,86.5
2425,801,52,2,339.23
2426,802,8,2,404.53
2427,802,43,1,99.84
2428,802,1,2,17.38
2429,802,90,2,51.23
2430,802,93,1,249.72
2431,803,78,1,469.92
2432,804,36,3,15.41
2433,804,97,1,475.27
2434,804,48,2,146.2
2435,804,80,3,221.01
2436,804,85,2,99.96
2437,805,53,3,291.56
2438,805,25,1,60.22
2439,805,82,2,185.29
2440,805,3,3,19.75
2441,805,47,1,86.5
2442,806,87,2,147.02
2443,806,30,3,123.53
2444,806,63,2,129.31
2445,807,11,2,492.68
2446,807,55,2,200.91
2447,807,85,3,99.96
2448,807,13,3,336.74
2449,807,50,2,375.25
2450,808,25,3,60.22
2451,808,19,3,374.77
2452,808,74,3,394.75
2453,808,65,1,84.98
2454,808,17,2,110.25
2455,809,39,3,363.06
2456,810,60,1,466.22
2457,810,58,1,440.24
2458,810,62,3,360.22
2459,810,70,1,391.16
2460,810,32,1,68.55
2461,811,97,3,475.27
2462,811,90,1,51.23
2463,812,56,3,9.61
2464,813,21,2,431.25
2465,814,99,2,227.78
2466,814,29,3,246.86
2467,814,33,3,482.36
2468,814,61,3,445.41
2469,815,86,1,309.68
2470,816,82,3,185.29
2471,816,63,1,129.31
2472,816,89,2,331.13
2473,816,29,3,246.86
2474,816,99,3,227.78
2475,817,83,2,333.38
2476,818,92,3,230.43
2477,818,95,3,29.86
2478,818,49,3,81.62
2479,818,83,3,333.38
2480,819,30,1,123.53
2481,819,34,1,357.91
2482,819,38,1,40.07
2483,819,15,1,343.88
2484,820,95,3,29.86
2485,820,25,3,60.22
2486,820,15,3,343.88
2487,821,17,2,110.25
2488,821,49,3,81.62
2489,821,95,1,29.86
2490,822,8,3,404.53
2491,822,69,1,449.97
2492,822,50,2,375.25
2493,823,99,2,227.78
2494,823,87,1,147.02
2495,823,67,3,418.12
2496,824,76,1,115.35
2497,824,14,2,269.4
2498,824,2,3,339.97
2499,824,59,2,307.78
2500,824,19,2,374.77
2501,825,64,3,415.53
2502,825,59,1,307.78
2503,826,37,1,355.38
2504,826,96,3,401.7
2505,826,90,1,51.23
2506,826,77,2,483.61
2507,826,40,3,404.71
2508,827,36,3,15.41
2509,828,62,3,360.22
2510,828,28,2,271.99
2511,828,38,3,40.07
2512,828,49,1,81.62
2513,828,43,1,99.84
2514,829,94,1,390.32
2515,829,90,3,51.23
2516,830,100,1,315.24
2517,831,94,2,390.32
2518,831,39,3,363.06
2519,831,21,1,431.25
2520,831,71,2,463.25
2521,832,55,3,200.91
2522,832,61,2,445.41
2523,832,97,2,475.27
2524,833,10,3,290.79
2525,833,94,2,390.32
2526,833,37,3,355.38
2527,833,25,3,60.22
2528,834,51,1,33.16
2529,834,17,2,110.25
2530,834,97,3,475.27
2531,834,7,3,50.91
2532,834,39,2,363.06
2533,835,74,1,394.75
2534,835,57,3,271.13
2535,836,38,1,40.07
2536,836,27,1,421.63
2537,836,96,1,401.7
2538,836,95,3,29.86
2539,837,47,3,86.5
2540,838,14,3,269.4
2541,838,19,2,374.77
2542,838,55,3,200.91
2543,838,22,1,300.22
2544,838,13,2,336.74
2545,839,23,1,485.68
2546,839,16,3,403.5
2547,839,84,2,335.11
2548,839,76,2,115.35
2549,840,81,3,131.09
2550,840,52,1,339.23
2551,841,16,1,403.5
2552,842,63,2,129.31
2553,842,89,3,331.13
2554,842,23,3,485.68
2555,842,96,2,401.7
2556,843,100,2,315.24
2557,844,36,3,15.41
2558,844,84,2,335.11
2559,844,48,1,146.2
2560,844,16,1,403.5
2561,845,16,2,403.5
2562,846,29,1,246.86
2563,846,76,3,115.35
2564,846,74,2,394.75
2565,846,36,3,15.41
2566,846,96,1,401.7
2567,847,24,2,342.45
2568,847,62,3,360.22
2569,847,90,2,51.23
2570,847,39,3,363.06
2571,847,17,1,110.25
2572,848,9,3,44.01
2573,848,69,1,449.97
2574,848,52,3,339.23
2575,849,51,3,33.16
2576,850,68,2,157.59
2577,850,9,3,44.01
2578,850,75,3,115.1
2579,850,92,3,230.43
2580,850,16,1,403.5
2581,851,24,3,342.45
2582,852,1,3,17.38
2583,852,58,2,440.24
2584,853,6,1,173.42
2585,854,27,3,421.63
2586,854,21,1,431.25
2587,854,72,2,441.3
2588,854,97,1,475.27
2589,854,11,1,492.68
2590,855,39,2,363.06
2591,855,70,1,391.16
2592,855,55,3,200.91
2593,855,1,1,17.38
2594,855,39,1,363.06
2595,856,38,3,40.07
2596,856,69,2,449.97
2597,856,18,3,75.72
2598,856,63,3,129.31
2599,856,41,3,214.67
2600,857,78,3,469.92
2601,857,66,1,60.38
2602,857,89,1,331.13
2603,858,31,1,367.29
2604,859,19,2,374.77
2605,859,28,1,271.99
2606,860,71,1,463.25
2607,860,76,2,115.35
2608,860,36,1,15.41
2609,860,94,3,390.32
2610,860,55,1,200.91
2611,861,33,2,482.36
2612,861,49,3,81.62
2613,861,21,2,431.25
2614,861,59,1,307.78
2615,861,33,3,482.36
2616,862,89,1,331.13
2617,862,69,1,449.97
2618,862,10,3,290.79
2619,862,94,2,390.32
2620,863,92,2,230.43
2621,863,73,3,402.11
2622,864,78,1,469.92
2623,864,54,1,467.68
2624,864,41,2,214.67
2625,864,49,1,81.62
2626,864,78,1,469.92
2627,865,35,1,450.31
2628,866,15,3,343.88
2629,866,71,2,463.25
2630,866,9,2,44.01
2631,866,82,1,185.29
2632,866,47,2,86.5
2633,867,19,1,374.77
2634,867,36,1,15.41
2635,867,13,2,336.74
2636,868,49,1,81.62
2637,868,16,1,403.5
2638,869,94,2,390.32
2639,869,76,2,115.35
2640,869,13,3,336.74
2641,869,45,3,30.04
2642,869,74,2,394.75
2643,870,35,3,450.31
2644,870,13,1,336.74
2645,870,22,2,300.22
2646,870,97,2,475.27
2647,870,24,2,342.45
2648,871,71,3,463.25
2649,871,52,2,339.23
2650,871,76,1,115.35
2651,871,34,1,357.91
2652,871,88,3,235.17
2653,872,85,1,99.96
2654,872,19,2,374.77
2655,873,95,2,29.86
2656,873,7,3,50.91
2657,873,82,2,185.29
2658,873,91,1,404.25
2659,873,87,3,147.02
2660,874,91,2,404.25
2661,874,24,2,342.45
2662,874,46,2,87.32
2663,874,65,2,84.98
2664,875,55,3,200.91
2665,875,92,1,230.43
2666,875,40,3,404.71
2667,876,40,2,404.71
2668,877,12,3,229.44
2669,877,11,1,492.68
2670,877,94,1,390.32
2671,878,22,3,300.22
2672,879,11,3,492.68
2673,880,71,2,463.25
2674,880,2,2,339.97
2675,880,87,3,147.02
2676,881,62,2,360.22
2677,881,66,3,60.38
2678,882,90,1,51.23
2679,882,52,1,339.23
2680,882,79,1,23.94
2681,882,96,1,401.7
2682,882,92,2,230.43
2683,883,96,2,401.7
2684,883,32,3,68.55
2685,883,85,3,99.96
2686,883,88,3,235.17
2687,883,6,3,173.42
2688,884,22,3,300.22
2689,884,98,3,416.13
2690,884,29,1,246.86
2691,884,10,2,290.79
2692,885,66,2,60.38
2693,885,7,2,50.91
2694,886,49,1,81.62
2695,886,48,1,146.2
2696,886,44,3,234.0
2697,886,32,3,68.55
2698,887,38,2,40.07
2699,888,38,2,40.07
2700,888,28,1,271.99
2701,888,95,3,29.86
2702,888,73,2,402.11
2703,889,40,3,404.71
2704,889,66,1,60.38
2705,890,80,2,221.01
2706,890,8,2,404.53
2707,890,1,3,17.38
2708,890,59,2,307.78
2709,891,46,1,87.32
2710,891,1,2,17.38
2711,891,93,1,249.72
2712,892,46,1,87.32
2713,892,13,2,336.74
2714,892,63,1,129.31
2715,892,11,3,492.68
2716,893,20,2,498.68
2717,893,16,2,403.5
2718,893,1,1,17.38
2719,893,99,3,227.78
2720,893,33,1,482.36
2721,894,51,2,33.16
2722,894,39,2,363.06
2723,894,55,1,200.91
2724,894,69,2,449.97
2725,895,57,3,271.13
2726,896,21,1,431.25
2727,896,46,3,87.32
2728,896,56,1,9.61
2729,896,46,3,87.32
2730,897,15,1,343.88
2731,897,37,1,355.38
2732,898,51,2,33.16
2733,898,96,2,401.7
2734,899,21,3,431.25
2735,900,62,3,360.22
2736,900,35,1,450.31
2737,901,63,3,129.31
2738,901,64,3,415.53
2739,901,92,1,230.43
2740,901,42,2,35.0
2741,902,93,3,249.72
2742,902,50,1,375.25
2743,902,15,1,343.88
2744,902,3,1,19.75
2745,902,20,2,498.68
2746,903,2,3,339.97
2747,903,31,1,367.29
2748,903,87,2,147.02
2749,903,55,3,200.91
2750,903,95,1,29.86
2751,904,62,2,360.22
2752,904,37,2,355.38
2753,904,11,2,492.68
2754,904,32,3,68.55
2755,905,94,3,390.32
2756,905,24,1,342.45
2757,906,99,1,227.78
2758,906,34,3,357.91
2759,906,32,3,68.55
2760,907,26,2,486.08
2761,907,91,1,404.25
2762,907,90,3,51.23
2763,907,65,3,84.98
2764,908,25,3,60.22
2765,908,81,3,131.09
2766,909,30,1,123.53
2767,909,17,2,110.25
2768,910,36,1,15.41
2769,911,55,1,200.91
2770,911,79,1,23.94
2771,912,7,2,50.91
2772,913,68,2,157.59
2773,913,90,3,51.23
2774,913,30,1,123.53
2775,913,44,2,234.0
2776,914,8,3,404.53
2777,914,55,3,200.91
2778,914,7,2,50.91
2779,914,15,2,343.88
2780,915,36,2,15.41
2781,915,92,2,230.43
2782,915,32,2,68.55
2783,916,24,1,342.45
2784,917,7,3,50.91
2785,918,28,2,271.99
2786,918,61,2,445.41
2787,918,78,1,469.92
2788,919,24,2,342.45
2789,919,63,2,129.31
2790,919,43,2,99.84
2791,919,15,1,343.88
2792,920,88,3,235.17
2793,921,43,2,99.84
2794,921,95,2,29.86
2795,922,68,3,157.59
2796,922,48,1,146.2
2797,922,84,2,335.11
2798,922,27,3,421.63
2799,922,50,1,375.25
2800,923,17,3,110.25
2801,924,16,1,403.5
2802,924,76,3,115.35
2803,924,25,1,60.22
2804,924,91,2,404.25
2805,924,13,1,336.74
2806,925,80,2,221.01
2807,925,39,3,363.06
2808,925,61,1,445.41
2809,925,69,3,449.97
2810,925,20,1,498.68
2811,926,25,2,60.22
2812,926,71,3,463.25
2813,927,98,3,416.13
2814,927,45,2,30.04
2815,927,58,3,440.24
2816,928,56,1,9.61
2817,929,54,3,467.68
2818,929,65,1,84.98
2819,929,22,3,300.22
2820,929,36,3,15.41
2821,930,38,1,40.07
2822,930,73,1,402.11
2823,931,95,2,29.86
2824,931,64,3,415.53
2825,932,66,1,60.38
2826,932,22,2,300.22
2827,932,97,3,475.27
2828,932,50,3,375.25
2829,932,100,2,315.24
2830,933,78,2,469.92
2831,933,27,1,421.63
2832,933,1,1,17.38
2833,933,74,1,394.75
2834,934,90,1,51.23
2835,934,66,2,60.38
2836,934,65,3,84.98
2837,934,93,3,249.72
2838,934,34,2,357.91
2839,935,38,3,40.07
2840,935,35,3,450.31
2841,936,22,1,300.22
2842,937,69,1,449.97
2843,938,6,3,173.42
2844,938,19,2,374.77
2845,938,18,2,75.72
2846,939,83,1,333.38
2847,940,69,1,449.97
2848,940,1,3,17.38
2849,941,81,3,131.09
2850,941,48,2,146.2
2851,941,11,3,492.68
2852,942,34,3,357.91
2853,942,18,2,75.72
2854,942,79,2,23.94
2855,942,42,1,35.0
2856,942,81,1,131.09
2857,943,29,3,246.86
2858,943,36,1,15.41
2859,943,33,1,482.36
2860,944,85,3,99.96
2861,944,14,3,269.4
2862,944,96,3,401.7
2863,944,49,3,81.62
2864,944,33,3,482.36
2865,945,71,1,463.25
2866,945,57,1,271.13
2867,945,42,2,35.0
2868,945,27,3,421.63
2869,945,81,2,131.09
2870,946,58,1,440.24
2871,946,94,3,390.32
2872,947,48,1,146.2
2873,947,62,1,360.22
2874,947,64,1,415.53
2875,947,59,1,307.78
2876,948,25,3,60.22
2877,948,63,3,129.31
2878,949,83,2,333.38
2879,949,3,2,19.75
2880,950,23,2,485.68
2881,950,88,3,235.17
2882,951,9,1,44.01
2883,951,10,2,290.79
2884,952,59,3,307.78
2885,952,52,1,339.23
2886,953,18,3,75.72
2887,953,97,1,475.27
2888,953,78,1,469.92
2889,953,49,2,81.62
2890,953,3,1,19.75
2891,954,98,3,416.13
2892,955,17,1,110.25
2893,956,35,1,450.31
2894,957,2,1,339.97
2895,957,14,3,269.4
2896,957,95,2,29.86
2897,957,91,1,404.25
2898,957,26,1,486.08
2899,958,98,3,416.13
2900,958,57,1,271.13
2901,958,40,2,404.71
2902,958,62,1,360.22
2903,959,8,3,404.53
2904,959,89,2,331.13
2905,960,16,1,403.5
2906,960,6,1,173.42
2907,960,70,2,391.16
2908,960,14,3,269.4
2909,960,54,1,467.68
2910,961,29,1,246.86
2911,962,55,2,200.91
2912,962,19,2,374.77
2913,963,29,3,246.86
2914,963,50,3,375.25
2915,963,92,1,230.43
2916,964,22,1,300.22
2917,964,29,1,246.86
2918,964,37,2,355.38
2919,964,10,3,290.79
2920,965,16,2,403.5
2921,965,11,1,492.68
2922,965,78,1,469.92
2923,966,55,3,200.91
2924,966,43,3,99.84
2925,967,87,2,147.02
2926,967,20,3,498.68
2927,968,80,2,221.01
2928,968,45,1,30.04
2929,968,35,2,450.31
2930,969,34,3,357.91
2931,969,10,1,290.79
2932,969,20,3,498.68
2933,970,41,1,214.67
2934,970,50,2,375.25
2935,971,9,1,44.01
2936,971,74,2,394.75
2937,971,94,2,390.32
2938,971,19,1,374.77
2939,972,17,1,110.25
2940,972,99,2,227.78
2941,972,46,2,87.32
2942,973,55,2,200.91
2943,973,89,2,331.13
2944,973,78,3,469.92
2945,973,43,1,99.84
2946,974,50,2,375.25
2947,974,71,2,463.25
2948,975,69,2,449.97
2949,975,69,3,449.97
2950,975,30,2,123.53
2951,975,11,3,492.68
2952,975,92,2,230.43
2953,976,74,3,394.75
2954,976,96,1,401.7
2955,976,90,1,51.23
2956,976,31,2,367.29
2957,976,1,1,17.38
2958,977,47,3,86.5
2959,978,18,1,75.72
2960,978,8,2,404.53
2961,978,47,1,86.5
2962,978,38,2,40.07
2963,979,71,2,463.25
2964,979,32,1,68.55
2965,980,8,3,404.53
2966,980,18,1,75.72
2967,981,49,3,81.62
2968,981,4,3,359.43
2969,982,48,1,146.2
2970,982,90,1,51.23
2971,982,85,3,99.96
2972,982,10,2,290.79
2973,983,21,1,431.25
2974,983,19,2,374.77
2975,983,19,1,374.77
2976,983,32,1,68.55
2977,983,2,3,339.97
2978,984,20,1,498.68
2979,984,61,3,445.41
2980,984,18,3,75.72
2981,984,68,3,157.59
2982,985,61,2,445.41
2983,985,93,2,249.72
2984,985,57,3,271.13
2985,986,37,1,355.38
2986,987,8,3,404.53
2987,987,5,3,405.67
2988,988,65,1,84.98
2989,988,2,2,339.97
2990,989,88,2,235.17
2991,989,71,3,463.25
2992,989,34,3,357.91
2993,989,65,2,84.98
2994,990,55,1,200.91
2995,990,35,1,450.31
2996,991,49,1,81.62
2997,991,96,1,401.7
2998,991,52,3,339.23
2999,991,8,1,404.53
3000,991,51,1,33.16
3001,992,78,1,469.92
3002,992,89,2,331.13
3003,992,62,2,360.22
3004,992,84,3,335.11
3005,992,52,2,339.23
3006,993,7,2,50.91
3007,993,83,2,333.38
3008,994,35,1,450.31
3009,994,14,1,269.4
3010,995,78,2,469.92
3011,995,4,1,359.43
3012,995,37,1,355.38
3013,996,14,1,269.4
3014,996,28,3,271.99
3015,996,2,2,339.97
3016,996,25,3,60.22
3017,996,26,3,486.08
3018,997,31,2,367.29
3019,998,73,3,402.11
3020,999,73,2,402.11
3021,1000,7,2,50.91
3022,1001,40,1,404.71
3023,1002,97,2,475.27
3024,1002,51,3,33.16
3025,1002,25,2,60.22
3026,1003,93,2,249.72
3027,1003,17,3,110.25
3028,1003,87,1,147.02
3029,1003,43,2,99.84
3030,1004,13,3,336.74
3031,1004,100,1,315.24
3032,1004,4,3,359.43
3033,1004,49,2,81.62
3034,1004,76,1,115.35
3035,1005,21,1,431.25
3036,1005,88,2,235.17
3037,1005,11,3,492.68
3038,1006,92,1,230.43
3039,1007,88,3,235.17
3040,1007,19,3,374.77
3041,1008,65,3,84.98
3042,1008,94,3,390.32
3043,1009,99,2,227.78
3044,1009,58,1,440.24
3045,1009,44,2,234.0
3046,1009,47,3,86.5
3047,1009,56,1,9.61
3048,1010,31,1,367.29
3049,1010,79,3,23.94
3050,1010,10,1,290.79
3051,1010,73,3,402.11
3052,1011,13,1,336.74
3053,1011,19,2,374.77
3054,1011,71,1,463.25
3055,1011,64,1,415.53
3056,1012,41,1,214.67
3057,1012,38,1,40.07
3058,1012,9,2,44.01
3059,1012,74,2,394.75
3060,1013,12,1,229.44
3061,1013,23,3,485.68
3062,1013,99,2,227.78
3063,1014,61,2,445.41
3064,1014,98,2,416.13
3065,1014,84,1,335.11
3066,1015,73,2,402.11
3067,1016,47,2,86.5
3068,1017,53,3,291.56
3069,1017,88,1,235.17
3070,1017,57,2,271.13
3071,1017,66,3,60.38
3072,1018,48,1,146.2
3073,1018,88,2,235.17
3074,1018,65,2,84.98
3075,1019,88,1,235.17
3076,1019,80,3,221.01
3077,1019,8,3,404.53
3078,1020,90,3,51.23
3079,1020,2,1,339.97
3080,1021,38,2,40.07
3081,1022,73,2,402.11
3082,1022,10,1,290.79
3083,1023,60,3,466.22
3084,1023,12,2,229.44
3085,1023,60,2,466.22
3086,1023,83,3,333.38
3087,1024,14,1,269.4
3088,1024,24,3,342.45
3089,1024,14,2,269.4
3090,1024,99,2,227.78
3091,1025,52,2,339.23
3092,1025,9,2,44.01
3093,1026,78,2,469.92
3094,1026,28,3,271.99
3095,1026,95,2,29.86
3096,1027,36,2,15.41
3097,1028,70,1,391.16
3098,1029,19,3,374.77
3099,1029,28,2,271.99
3100,1029,73,1,402.11
3101,1029,77,2,483.61
3102,1030,47,2,86.5
3103,1031,28,1,271.99
3104,1031,28,1,271.99
3105,1031,98,3,416.13
3106,1031,55,2,200.91
3107,1032,82,1,185.29
3108,1032,11,1,492.68
3109,1032,9,2,44.01
3110,1033,11,2,492.68
3111,1033,92,2,230.43
3112,1033,54,3,467.68
3113,1033,28,3,271.99
3114,1034,24,1,342.45
3115,1034,12,2,229.44
3116,1034,44,2,234.0
3117,1035,26,2,486.08
3118,1035,54,2,467.68
3119,1036,69,3,449.97
3120,1036,21,3,431.25
3121,1036,56,2,9.61
3122,1036,89,3,331.13
3123,1037,2,3,339.97
3124,1037,77,1,483.61
3125,1037,10,3,290.79
3126,1037,86,3,309.68
3127,1038,19,2,374.77
3128,1038,86,3,309.68
3129,1038,96,3,401.7
3130,1038,94,2,390.32
3131,1038,2,1,339.97
3132,1039,19,2,374.77
3133,1039,41,1,214.67
3134,1039,87,2,147.02
3135,1039,34,3,357.91
3136,1040,58,1,440.24
3137,1041,82,3,185.29
3138,1041,13,1,336.74
3139,1041,28,3,271.99
3140,1041,25,2,60.22
3141,1042,100,1,315.24
3142,1042,77,2,483.61
3143,1042,28,2,271.99
3144,1042,27,1,421.63
3145,1042,87,3,147.02
3146,1043,48,2,146.2
3147,1044,39,2,363.06
3148,1045,16,3,403.5
3149,1045,64,3,415.53
3150,1045,59,2,307.78
3151,1045,53,2,291.56
3152,1045,46,3,87.32
3153,1046,67,2,418.12
3154,1046,15,1,343.88
3155,1046,59,2,307.78
3156,1046,48,1,146.2
3157,1047,77,1,483.61
3158,1047,70,2,391.16
3159,1047,49,2,81.62
3160,1047,85,3,99.96
3161,1047,88,2,235.17
3162,1048,90,3,51.23
3163,1048,13,1,336.74
3164,1048,14,1,269.4
3165,1049,79,2,23.94
3166,1050,64,3,415.53
3167,1051,70,1,391.16
3168,1051,82,2,185.29
3169,1051,65,3,84.98
3170,1051,5,3,405.67
3171,1051,38,2,40.07
3172,1052,29,2,246.86
3173,1052,71,2,463.25
3174,1053,26,2,486.08
3175,1054,45,2,30.04
3176,1055,83,3,333.38
3177,1055,95,2,29.86
3178,1055,1,2,17.38
3179,1055,29,3,246.86
3180,1056,35,3,450.31
3181,1056,34,2,357.91
3182,1056,54,3,467.68
3183,1057,1,2,17.38
3184,1057,5,1,405.67
3185,1058,20,2,498.68
3186,1059,95,3,29.86
3187,1059,41,2,214.67
3188,1059,22,3,300.22
3189,1059,56,1,9.61
3190,1059,72,2,441.3
3191,1060,79,3,23.94
3192,1060,51,1,33.16
3193,1061,55,1,200.91
3194,1061,82,2,185.29
3195,1061,94,1,390.32
3196,1061,52,2,339.23
3197,1061,67,1,418.12
3198,1062,30,1,123.53
3199,1062,91,1,404.25
3200,1062,65,1,84.98
3201,1062,81,3,131.09
3202,1063,98,3,416.13
3203,1063,34,3,357.91
3204,1063,21,2,431.25
3205,1063,27,1,421.63
3206,1064,4,2,359.43
3207,1065,81,3,131.09
3208,1066,4,3,359.43
3209,1066,91,3,404.25
3210,1067,74,2,394.75
3211,1068,96,3,401.7
3212,1069,59,3,307.78
3213,1069,81,2,131.09
3214,1070,31,3,367.29
3215,1070,29,2,246.86
3216,1071,69,1,449.97
3217,1071,93,2,249.72
3218,1072,85,1,99.96
3219,1072,36,1,15.41
3220,1072,19,3,374.77
3221,1073,82,3,185.29
3222,1074,15,2,343.88
3223,1075,16,1,403.5
3224,1075,19,2,374.77
3225,1075,34,1,357.91
3226,1075,12,1,229.44
3227,1075,64,2,415.53
3228,1076,51,1,33.16
3229,1076,63,1,129.31
3230,1077,10,2,290.79
3231,1077,81,1,131.09
3232,1077,27,3,421.63
3233,1077,54,2,467.68
3234,1078,82,2,185.29
3235,1078,21,1,431.25
3236,1078,39,1,363.06
3237,1079,85,3,99.96
3238,1079,81,3,131.09
3239,1080,16,2,403.5
3240,1081,62,3,360.22
3241,1081,77,3,483.61
3242,1081,1,1,17.38
3243,1082,95,2,29.86
3244,1082,16,1,403.5
3245,1082,78,1,469.92
3246,1082,69,1,449.97
3247,1082,67,3,418.12
3248,1083,28,2,271.99
3249,1083,15,1,343.88
3250,1084,42,1,35.0
3251,1085,11,3,492.68
3252,1085,89,1,331.13
3253,1086,36,2,15.41
3254,1086,26,1,486.08
3255,1086,45,3,30.04
3256,1087,84,2,335.11
3257,1087,60,3,466.22
3258,1087,64,2,415.53
3259,1087,66,2,60.38
3260,1087,25,2,60.22
3261,1088,26,3,486.08
3262,1088,92,2,230.43
3263,1089,14,3,269.4
3264,1089,99,3,227.78
3265,1089,40,1,404.71
3266,1089,27,3,421.63
3267,1090,56,2,9.61
3268,1090,55,3,200.91
3269,1090,96,2,401.7
3270,1090,41,3,214.67
3271,1091,78,2,469.92
3272,1092,26,3,486.08
3273,1092,46,2,87.32
3274,1092,81,1,131.09
3275,1092,58,1,440.24
3276,1093,66,2,60.38
3277,1094,53,2,291.56
3278,1094,78,3,469.92
3279,1094,68,2,157.59
3280,1094,51,1,33.16
